Succursale,Succursale_ID,Produit_Catégorie,Marque - Nom,Souche
Rawdon,2210,Fleurs Séchées,Seaweed - Red Velvet Ice Cream,Hybride
Rawdon,2210,Fleurs Séchées,Sheeesh - Pure Michigan,Indica
Rawdon,2210,Fleurs Séchées,Simply Bare - BC Bubba Pink Biologique,Indica
Rawdon,2210,Fleurs Séchées,Simply Bare - BC Fire OG Biologique,Indica
Rawdon,2210,Fleurs Séchées,Simply Bare - BC Frosted Fruit Cake Bio,Indica
Rawdon,2210,Fleurs Séchées,Simply Bare - BC Fruit Loopz Biologique,Sativa
Rawdon,2210,Fleurs Séchées,Solei - Libérer,Sativa
Rawdon,2210,Fleurs Séchées,Sonique - Cotton Candy,Hybride
Rawdon,2210,Fleurs Séchées,Space Cannabis - Slurricane Mint,Hybride
Rawdon,2210,Fleurs Séchées,Spinach - Spinach GMO Cookies,Indica
Rawdon,2210,Fleurs Séchées,Spinach - Spinach Lemon Skunk,Sativa
Rawdon,2210,Fleurs Séchées,Sumo - Mac Deluxe,Indica
Rawdon,2210,Fleurs Séchées,Sumo - Papaya Bomb,Indica
Rawdon,2210,Fleurs Séchées,Sumo - Tropical Splash,Indica
Rawdon,2210,Fleurs Séchées,Sweetgrass Cannabis - Mint Chocolate Chip Biologique,Hybride
Rawdon,2210,Fleurs Séchées,T'es Dans L'Champ - Aweille Réveille,Sativa
Rawdon,2210,Fleurs Séchées,T'es Dans L'Champ - Dans le Divan,Indica
Rawdon,2210,Fleurs Séchées,T'es Dans L'Champ - Grasse Matinée,Hybride
Rawdon,2210,Fleurs Séchées,T'es Dans L'Champ - Ça Varie CBD,Hybride
Rawdon,2210,Fleurs Séchées,Tam Tams - Blood Orange,Sativa
Rawdon,2210,Fleurs Séchées,Tam Tams - Honeysuckle Kush,Indica
Rawdon,2210,Fleurs Séchées,Tam Tams - Symphonie,Hybride
Rawdon,2210,Fleurs Séchées,TerreBud - Iced Kush,Indica
Rawdon,2210,Fleurs Séchées,TerreBud - Super Top Gun,Hybride
Rawdon,2210,Fleurs Séchées,Terroir - Hybride 101,Hybride
Rawdon,2210,Fleurs Séchées,Terroir - Painted Lady,Sativa
Rawdon,2210,Fleurs Séchées,Terroir - Star d'un Soir,Sativa
Rawdon,2210,Fleurs Séchées,The Loud Plug - Exotic Gas,Indica
Rawdon,2210,Fleurs Séchées,Trailblazer - Apples & Cream,Sativa
Rawdon,2210,Fleurs Séchées,Tribal - Bubble Up,Indica
Rawdon,2210,Fleurs Séchées,Tribal - Cuban Linx,Hybride
Rawdon,2210,Fleurs Séchées,Tribal - Gelato Mint,Indica
Rawdon,2210,Fleurs Séchées,Tribal - Neon Sunshine,Hybride
Rawdon,2210,Fleurs Séchées,Twd. - Twd. Balanced,Hybride
Rawdon,2210,Fleurs Séchées,Tweed - Cherry Açai Mints,Hybride
Rawdon,2210,Fleurs Séchées,Tweed - Duplex,Mélange
Rawdon,2210,Fleurs Séchées,Tweed - Lemon Meringue Pie,Sativa
Rawdon,2210,Fleurs Séchées,Uncommon Cannabis Co. - Rose Gold Pavé,Sativa
Rawdon,2210,Fleurs Séchées,Vert - CBD OG Kush,Indica
Rawdon,2210,Fleurs Séchées,Vert - L'Entre Deux,Hybride
Rawdon,2210,Fleurs Séchées,Vert - Scout 91K,Hybride
Rawdon,2210,Fleurs Séchées,Vertical 7 - Fruity Pebbles OG,Hybride
Rawdon,2210,Fleurs Séchées,Vertical 7 - SuperBoof,Hybride
Rawdon,2210,Fleurs Séchées,Wio - Sour Tsunami CBD Biologique,Hybride
Rawdon,2210,Fleurs Séchées,Wio - Super Lemon Haze Biologique,Sativa
Rawdon,2210,Fleurs Séchées,Wio - Top Cola AAAA,Sativa
Rawdon,2210,Fleurs Séchées,Wô Là - Black Cherry Punch,Indica
Rawdon,2210,Fleurs Séchées,Wô Là - Ultra Jean-G,Sativa
Rawdon,2210,Fleurs Séchées,XoPro - Time Wreck,Sativa
Rawdon,2210,Haschich,1964 - Haschich Libanais,Dérivés
Rawdon,2210,Haschich,5 Points Cannabis - Hasch de Zsweet,Dérivés
Rawdon,2210,Haschich,Be Humble. - Hasch de Raisins,Dérivés
Rawdon,2210,Haschich,Blanh - Style 1980,Dérivés
Rawdon,2210,Haschich,Blanh - Style Afghan,Dérivés
Rawdon,2210,Haschich,Blee Extraits - Haschich Vieilli Style MTL,Dérivés
Rawdon,2210,Haschich,Bleuh - H29 Old School,Dérivés
Rawdon,2210,Haschich,Bleuh Light - H4 Old School,Dérivés
Rawdon,2210,Haschich,Fleurs de Lise - Attache ta Tuque,Dérivés
Rawdon,2210,Haschich,Fleurs de Lise - Tire-Toi une Bûche,Dérivés
Rawdon,2210,Haschich,Grand Royal - Grand Royal Hash P Marker,Dérivés
Rawdon,2210,Haschich,Hexo - Hasch Atlantide,Dérivés
Rawdon,2210,Haschich,Lot 420 - Le Bloc 33,Dérivés
Rawdon,2210,Haschich,MTL Cannabis - Sage N' Sour Haschich,Dérivés
Rawdon,2210,Haschich,MTL Cannabis - Wes' Coast Kush,Dérivés
Rawdon,2210,Haschich,Nordique Royale - Afghan Gold,Dérivés
Rawdon,2210,Haschich,Nordique Royale - Rockstar,Dérivés
Rawdon,2210,Haschich,Nugz - Drip N' Jiggle Old School,Dérivés
Rawdon,2210,Haschich,Nugz - Galactic Brger Old School Hash,Dérivés
Rawdon,2210,Haschich,Nugz - Ice Water Hash,Dérivés
Rawdon,2210,Haschich,Nugz - Old School Hash,Dérivés
Rawdon,2210,Haschich,OMY - Crumbled Lime Style Pressé,Dérivés
Rawdon,2210,Haschich,Ouh La La - Pépites,Dérivés
Rawdon,2210,Haschich,R'Belle - Louvre,Dérivés
Rawdon,2210,Haschich,ShredX Rip Strip Hash - Citrique Électrique,Dérivés
Rawdon,2210,Haschich,Tam Tams - Honeydew Melon,Dérivés
Rawdon,2210,Haschich,Tam Tams - Tropical Milk,Dérivés
Rawdon,2210,Haschich,Terroir - Hash Painted Lady,Dérivés
Rawdon,2210,Haschich,Terroir - Royal Gorilla,Dérivés
Rawdon,2210,Haschich,Terroir - Sour Bread,Dérivés
Rawdon,2210,Haschich,Tremblant Cannabis - Haschich,Dérivés
Rawdon,2210,Haschich,Vert - Hachisch Afghan Équilibré,Dérivés
Rawdon,2210,Haschich,Wô Là par Tremblant Hasch - Haschich Pressé,Dérivés
Rawdon,2210,Haschich,XK - Haschtag Classique,Dérivés
Rawdon,2210,Haschich,XK - Haschtag Hash de Noé,Dérivés
Rawdon,2210,Moulu,Bleuh Light - CBD à la Lime,Hybride
Rawdon,2210,Moulu,Grindh - H27 Indica,Indica
Rawdon,2210,Moulu,Grindh - H27 Sativa,Sativa
Rawdon,2210,Moulu,Irony - Mouture 2.0,Hybride
Rawdon,2210,Moulu,La Batch - Citron XXX,Mélange
Rawdon,2210,Moulu,Nugz - Drip N' Jiggle Grind,Hybride
Rawdon,2210,Moulu,Pure Laine Cannabis - La Moulinette,Mélange
Rawdon,2210,Moulu,Saturday - Tropical and Twisted,Mélange
Rawdon,2210,Moulu,Shred - Citrique électrique,Sativa
Rawdon,2210,Moulu,Sumo - Citron Atomique,Indica
Rawdon,2210,Moulu,XK - MiXK,Mélange
Rawdon,2210,Pré-Roulés,1964 - Bleu Nuit,Sativa
Rawdon,2210,Pré-Roulés,5 Points Cannabis - Le Coffret 5 Points,Mélange
Rawdon,2210,Pré-Roulés,5 Points Cannabis - Purple Haze,Sativa
Rawdon,2210,Pré-Roulés,514 - Sativa X30,Sativa
Rawdon,2210,Pré-Roulés,7ACRES - Jack Haze,Sativa
Rawdon,2210,Pré-Roulés,BLKMKT - LA WoMac,Indica
Rawdon,2210,Pré-Roulés,Back Forty - Fire Breath,Indica
Rawdon,2210,Pré-Roulés,Back Forty - Wedding Pie,Indica
Rawdon,2210,Pré-Roulés,Blakh - H30 Haze,Sativa
Rawdon,2210,Pré-Roulés,Blanh - Blanh Sativa,Sativa
Rawdon,2210,Pré-Roulés,Bleuh - Drette Indica,Indica
Rawdon,2210,Pré-Roulés,Bleuh Light - Colorado Cherry,Sativa
Rawdon,2210,Pré-Roulés,Bold - Lemon Sour Diesel,Sativa
Rawdon,2210,Pré-Roulés,Bon Jak - Rockstar,Indica
Rawdon,2210,Pré-Roulés,Bud Lafleur - Banana Daddy,Indica
Rawdon,2210,Pré-Roulés,Bud Lafleur - Moby Dick,Hybride
Rawdon,2210,Pré-Roulés,Canaca - Explosion de Fruits,Sativa
Rawdon,2210,Pré-Roulés,Carmel Cannabis - Animal Face,Sativa
Rawdon,2210,Pré-Roulés,Carmel Cannabis - Kush Life,Indica
Rawdon,2210,Pré-Roulés,Clem et Co - Apricot Cream and Cheese 1:1,Hybride
Rawdon,2210,Pré-Roulés,Color Cannabis - Blueberry Seagal,Indica
Rawdon,2210,Pré-Roulés,Color Cannabis - Mango Haze,Hybride
Rawdon,2210,Pré-Roulés,Cultures Chloris - LCP,Hybride
Rawdon,2210,Pré-Roulés,DLYS - Artisans,Hybride
Rawdon,2210,Pré-Roulés,Daily Special - Sativa Js,Sativa
Rawdon,2210,Pré-Roulés,Fleurons - Méchant Pétard,Indica
Rawdon,2210,Pré-Roulés,Fleurs de Lise - La Cerise sur le Funday,Sativa
Rawdon,2210,Pré-Roulés,Fleurs de Lise - Le Passe Partout,Sativa
Rawdon,2210,Pré-Roulés,Good Supply - Jean Guy,Sativa
Rawdon,2210,Pré-Roulés,Green Joy - Lemon Pepper Punch,Sativa
Rawdon,2210,Pré-Roulés,Green Joy - Mango Cheese,Sativa
Rawdon,2210,Pré-Roulés,Grindh - H27 Sativa,Sativa
Rawdon,2210,Pré-Roulés,Groupe SûrNaturel - Velvet Punch Haze,Hybride
Rawdon,2210,Pré-Roulés,Irony - Blueberry Muffin,Indica
Rawdon,2210,Pré-Roulés,Irony - Candyland,Sativa
Rawdon,2210,Pré-Roulés,Irony - Petit-Pétard,Mélange
Rawdon,2210,Pré-Roulés,Irony - Pillage de Trésors,Indica
Rawdon,2210,Pré-Roulés,Irony - Trio Beau-Pétard,Mélange
Rawdon,2210,Pré-Roulés,La Plogue - Sour Grape,Hybride
Rawdon,2210,Pré-Roulés,LaHoja - Grape Octane,Indica
Rawdon,2210,Pré-Roulés,Lunaire - Les Gros CBDs,Hybride
Rawdon,2210,Pré-Roulés,MTL Cannabis - Strawberry N' Mintz,Sativa
Rawdon,2210,Pré-Roulés,MTL Cannabis - Wes' Coast Kush,Indica
Rawdon,2210,Pré-Roulés,Nueva+ - Banane Plantée,Sativa
Rawdon,2210,Pré-Roulés,Nueva+ - Complice,Hybride
Rawdon,2210,Pré-Roulés,Nueva+ - La Copine,Sativa
Rawdon,2210,Pré-Roulés,Nueva+ - Le Fameux,Sativa
Rawdon,2210,Pré-Roulés,Nueva+ - Rêve Lucide,Sativa
Rawdon,2210,Pré-Roulés,Nugz - Early Lemon Berry,Sativa
Rawdon,2210,Pré-Roulés,Nugz - Nugz Wrap Indica,Indica
Rawdon,2210,Pré-Roulés,Nugz - Nugz Wrap Sativa,Sativa
Rawdon,2210,Pré-Roulés,OMY - Skunk Muffinz,Hybride
Rawdon,2210,Pré-Roulés,Ono Cannabis - Ono Astrono,Sativa
Rawdon,2210,Pré-Roulés,Ono Cannabis - Ono Kongz,Indica
Rawdon,2210,Pré-Roulés,Ono Cannabis - Ono Planet of the grapes,Indica
Rawdon,2210,Pré-Roulés,Orchid - CBD Runtz,Hybride
Rawdon,2210,Pré-Roulés,Pecko - Death Bubba Biologique,Indica
Rawdon,2210,Pré-Roulés,Promenade - Blue Dream,Sativa
Rawdon,2210,Pré-Roulés,Promenade - Pink God,Indica
Rawdon,2210,Pré-Roulés,Pure Laine - Pineapple OG,Sativa
Rawdon,2210,Pré-Roulés,Pure Laine Cannabis - Special Haze,Sativa
Rawdon,2210,Pré-Roulés,Pure Laine Cannabis - Suzettes,Mélange
Rawdon,2210,Pré-Roulés,Pure Trichomes - Skunkcussion,Sativa
Rawdon,2210,Pré-Roulés,R'Belle - Bastille,Indica
Rawdon,2210,Pré-Roulés,Redecan - Animal Rntz Redees Hemp'd,Indica
Rawdon,2210,Pré-Roulés,Redecan - Cold Creek Kush Redees Hemp'd,Sativa
Rawdon,2210,Pré-Roulés,Redecan - Purple Churro Classique,Sativa
Rawdon,2210,Pré-Roulés,Saint-Laurent Cannabis - Holy Kush,Indica
Rawdon,2210,Pré-Roulés,San Rafael '71 - Chemango Kush,Indica
Rawdon,2210,Pré-Roulés,San Rafael '71 - Pink Kush,Indica
Rawdon,2210,Pré-Roulés,San Rafael '71 - Strawberry Sensi,Sativa
Rawdon,2210,Pré-Roulés,San Rafael '71 - Tangerine Dream,Sativa
Rawdon,2210,Pré-Roulés,Sheeesh - Slush P,Hybride
Rawdon,2210,Pré-Roulés,Sheeesh - Trop Juice,Hybride
Rawdon,2210,Pré-Roulés,Shred - Bête de Diesel,Indica
Rawdon,2210,Pré-Roulés,Shred - Citrique Électrique,Sativa
Rawdon,2210,Pré-Roulés,Shred Tubes - Toute Garnie,Hybride
Rawdon,2210,Pré-Roulés,Solei - Équilibre Pur,Mélange
Rawdon,2210,Pré-Roulés,Sonique - Blue Monster,Indica
Rawdon,2210,Pré-Roulés,Spinach - Spinach Vanilla Kush,Indica
Rawdon,2210,Pré-Roulés,T'es Dans L'Champ - Grasse Matinée,Hybride
Rawdon,2210,Pré-Roulés,Tam Tams - Honeysuckle Kush,Indica
Rawdon,2210,Pré-Roulés,Terroir - Afghani,Indica
Rawdon,2210,Pré-Roulés,Terroir - C99,Sativa
Rawdon,2210,Pré-Roulés,Tommy's Craft - Le Coup de Coeur de Tommy,Hybride
Rawdon,2210,Pré-Roulés,Tribal - Bubble Up,Indica
Rawdon,2210,Pré-Roulés,Tribal - Cuban Linx,Hybride
Rawdon,2210,Pré-Roulés,Tribal - Gelato Mint,Indica
Rawdon,2210,Pré-Roulés,Tribal - Neon Sunshine,Hybride
Rawdon,2210,Pré-Roulés,Twd. - Twd. Balanced,Hybride
Rawdon,2210,Pré-Roulés,Vert - CBD OG Kush,Indica
Rawdon,2210,Pré-Roulés,Vertical 7 - Purple Gushrs LSO,Sativa
Rawdon,2210,Pré-Roulés,Weed Me - Goliat,Sativa
Rawdon,2210,Pré-Roulés,Wio - Frozen Lemon Biologique,Sativa
Rawdon,2210,Pré-Roulés,Wio - Super Lemon Haze Biologique,Sativa
Rawdon,2210,Pré-Roulés,Wô Là - Black Cherry Punch,Indica
Rawdon,2210,Pré-Roulés,Wô Là - Ultra Sour,Sativa
Repentigny,18,Fleurs Séchées,1964 - Bleu Nuit,Sativa
Repentigny,18,Fleurs Séchées,1964 - Comatose,Indica
Repentigny,18,Fleurs Séchées,1964 - OG Kush,Indica
Repentigny,18,Fleurs Séchées,5 Points Cannabis - Blueberry Yum Yum,Sativa
Repentigny,18,Fleurs Séchées,5 Points Cannabis - Zsweet,Sativa
Repentigny,18,Fleurs Séchées,BLKMKT - LA WoMac,Indica
Repentigny,18,Fleurs Séchées,Back Forty - Fire Breath,Indica
Repentigny,18,Fleurs Séchées,Be Humble. - Découverte,Hybride
Repentigny,18,Fleurs Séchées,Big Bag O'Buds - Amnesia OG,Sativa
Repentigny,18,Fleurs Séchées,Blakh - H30 Haze,Sativa
Repentigny,18,Fleurs Séchées,Blakh - H30 Kush,Indica
Repentigny,18,Fleurs Séchées,Blanh - Blanh Hybride,Hybride
Repentigny,18,Fleurs Séchées,Blanh - Blanh Sativa,Sativa
Repentigny,18,Fleurs Séchées,Bleuh - H26 Indica,Indica
Repentigny,18,Fleurs Séchées,Bleuh - H26 Sativa,Sativa
Repentigny,18,Fleurs Séchées,Bleuh - Indic'once,Indica
Repentigny,18,Fleurs Séchées,Bold - Root Beer Float,Indica
Repentigny,18,Fleurs Séchées,Bud Lafleur - Banana Baby,Indica
Repentigny,18,Fleurs Séchées,Bud Lafleur - Banana Daddy,Indica
Repentigny,18,Fleurs Séchées,Bud Lafleur - Hollywood,Sativa
Repentigny,18,Fleurs Séchées,Bud Lafleur - Lava Cake,Indica
Repentigny,18,Fleurs Séchées,Bud Lafleur - Strawberry Bubbles,Sativa
Repentigny,18,Fleurs Séchées,Cactus - Peachy Keen,Hybride
Repentigny,18,Fleurs Séchées,Cannabiomedic - Le Moitié Moitié,Hybride
Repentigny,18,Fleurs Séchées,Cannafrogs - ZeddyZ,Indica
Repentigny,18,Fleurs Séchées,Carmel Cannabis - Animal Face,Sativa
Repentigny,18,Fleurs Séchées,Carmel Cannabis - Kush Life,Indica
Repentigny,18,Fleurs Séchées,Carmel Cannabis - Zebra Stripes,Indica
Repentigny,18,Fleurs Séchées,Celebrity - Goofiez,Hybride
Repentigny,18,Fleurs Séchées,Cheers Cannabis - Chem Cookies #44,Indica
Repentigny,18,Fleurs Séchées,Cheers Cannabis - Pomelo Soda,Hybride
Repentigny,18,Fleurs Séchées,Cheers à Lise - Duo Sorbet Cerise et Lime,Mélange
Repentigny,18,Fleurs Séchées,Clair de Lune - Dark Shadow Haze,Sativa
Repentigny,18,Fleurs Séchées,Clair de Lune - GG,Hybride
Repentigny,18,Fleurs Séchées,Clem et Co - Apricot Cream and Cheese 1:1,Hybride
Repentigny,18,Fleurs Séchées,Clem et Co - Lab 101,Hybride
Repentigny,18,Fleurs Séchées,Clem et Co - Mango Fuel,Sativa
Repentigny,18,Fleurs Séchées,Cookies - Céréale à la Mode,Hybride
Repentigny,18,Fleurs Séchées,Cultures Chloris - LCP,Hybride
Repentigny,18,Fleurs Séchées,Cultures Chloris - RRW,Hybride
Repentigny,18,Fleurs Séchées,Cultures Chloris - Zombie Bride,Hybride
Repentigny,18,Fleurs Séchées,DLYS - Artisans,Hybride
Repentigny,18,Fleurs Séchées,Endo - Purple Mountain Majesty,Hybride
Repentigny,18,Fleurs Séchées,Figr - Jungle Fumes,Sativa
Repentigny,18,Fleurs Séchées,Fleurons - Herbes de Province,Indica
Repentigny,18,Fleurs Séchées,Fleurons - Menu Cantine,Indica
Repentigny,18,Fleurs Séchées,Fleurons - Menu Dessert,Sativa
Repentigny,18,Fleurs Séchées,Fleurs de Lise - Ben Trop,Hybride
Repentigny,18,Fleurs Séchées,Fleurs de Lise - L' Joe Louis,Hybride
Repentigny,18,Fleurs Séchées,Fleurs de Lise - L'Bon Voisin,Sativa
Repentigny,18,Fleurs Séchées,Fleurs de Lise - La Cerise sur le Funday,Sativa
Repentigny,18,Fleurs Séchées,Fleurs de Lise - Le Boss des Bécosses,Hybride
Repentigny,18,Fleurs Séchées,Fleurs de Lise - Le Passe Partout,Sativa
Repentigny,18,Fleurs Séchées,Full Sesh - Rockstar Tuna,Indica
Repentigny,18,Fleurs Séchées,Goldh - Kik Cola,Hybride
Repentigny,18,Fleurs Séchées,Good Supply - Grand Daddy Purps,Indica
Repentigny,18,Fleurs Séchées,Good Supply - Jean Guy,Sativa
Repentigny,18,Fleurs Séchées,Good Supply - Pineapple Express,Hybride
Repentigny,18,Fleurs Séchées,Good Supply - Sweet Berry Kush,Indica
Repentigny,18,Fleurs Séchées,Good Supply - Very Berry,Hybride
Repentigny,18,Fleurs Séchées,Green Joy - Grape Yogurt,Hybride
Repentigny,18,Fleurs Séchées,Green Joy - Lemon Pepper Punch,Sativa
Repentigny,18,Fleurs Séchées,Green Joy - Mango Cheese,Sativa
Repentigny,18,Fleurs Séchées,Hatrick - Meat Breath,Indica
Repentigny,18,Fleurs Séchées,Hexo - Lagune,Indica
Repentigny,18,Fleurs Séchées,Hexo - Lemon Haze,Sativa
Repentigny,18,Fleurs Séchées,Highly Dutch Organic - Amsterdam Sativa,Sativa
Repentigny,18,Fleurs Séchées,Homage - Citrus Tsunami,Sativa
Repentigny,18,Fleurs Séchées,Homage - Strawberry Lemonade,Sativa
Repentigny,18,Fleurs Séchées,Kokotte - Garlic Funk,Indica
Repentigny,18,Fleurs Séchées,Kokotte - Mango K,Sativa
Repentigny,18,Fleurs Séchées,La Voûte - Blueberry Kush,Indica
Repentigny,18,Fleurs Séchées,Le Malin Vert - Alien Kush AAA,Indica
Repentigny,18,Fleurs Séchées,Lot 420 - Gelato 33,Hybride
Repentigny,18,Fleurs Séchées,Lot 420 - Orange Cake,Hybride
Repentigny,18,Fleurs Séchées,MTL Cannabis - Jungl' Cake,Sativa
Repentigny,18,Fleurs Séchées,MTL Cannabis - Strawberry N' Mintz,Sativa
Repentigny,18,Fleurs Séchées,Maitri - Purple Mint Cake,Indica
Repentigny,18,Fleurs Séchées,Nueva+ - Rêve Lucide,Sativa
Repentigny,18,Fleurs Séchées,Nugz - Early Lemon Berry,Sativa
Repentigny,18,Fleurs Séchées,Nugz - Meat Pie,Indica
Repentigny,18,Fleurs Séchées,Nugz - Nugz Hybride,Hybride
Repentigny,18,Fleurs Séchées,Nugz - Nugz Sativa,Sativa
Repentigny,18,Fleurs Séchées,OMY - Kush Cookies,Indica
Repentigny,18,Fleurs Séchées,OMY - Mélange Indica,Indica
Repentigny,18,Fleurs Séchées,OMY - Royal Mauiberry,Hybride
Repentigny,18,Fleurs Séchées,OMY - Ça Sent l'Gaz,Indica
Repentigny,18,Fleurs Séchées,Orchid - CBD Runtz,Hybride
Repentigny,18,Fleurs Séchées,Original Stash - OS.130,Sativa
Repentigny,18,Fleurs Séchées,Ostara - Long Valley Legend,Hybride
Repentigny,18,Fleurs Séchées,Palmetto - Pineapple Upside Down CKE,Hybride
Repentigny,18,Fleurs Séchées,Pecko - Le P'tit Phéno CBD,Sativa
Repentigny,18,Fleurs Séchées,Pecko - Le P'tit Phéno Indica,Indica
Repentigny,18,Fleurs Séchées,Pistol and Paris - Pink Panties,Indica
Repentigny,18,Fleurs Séchées,Promenade - Afghan Kush,Indica
Repentigny,18,Fleurs Séchées,Promenade - Berry Cream Puff,Sativa
Repentigny,18,Fleurs Séchées,Promenade - Cannatonic,Hybride
Repentigny,18,Fleurs Séchées,Promenade - Harlequin 1:1,Hybride
Repentigny,18,Fleurs Séchées,Promenade - Pennywise 1:1,Hybride
Repentigny,18,Fleurs Séchées,Promenade - Pine Tar Kush,Indica
Repentigny,18,Fleurs Séchées,Promenade - Sac Banane,Hybride
Repentigny,18,Fleurs Séchées,Promenade - Sour Tangie,Sativa
Repentigny,18,Fleurs Séchées,Promenade - Strawberry Cough,Sativa
Repentigny,18,Fleurs Séchées,Promenade - Sugar Cookies,Indica
Repentigny,18,Fleurs Séchées,Promenade - Tropicali 1:1,Sativa
Repentigny,18,Fleurs Séchées,Pure Laine - Island Pink Kush,Indica
Repentigny,18,Fleurs Séchées,Pure Laine - Mango Widow,Sativa
Repentigny,18,Fleurs Séchées,Pure Laine - Pineapple OG,Sativa
Repentigny,18,Fleurs Séchées,Pure Laine Cannabis - Alien Gelato,Hybride
Repentigny,18,Fleurs Séchées,Pure Laine Cannabis - Gros Plaisirs,Hybride
Repentigny,18,Fleurs Séchées,Pure Laine Cannabis - Wedding Crasher,Hybride
Repentigny,18,Fleurs Séchées,Pure Trichomes x Velada - Painted Lady,Sativa
Repentigny,18,Fleurs Séchées,QcGoldtech - Pure Kush,Indica
Repentigny,18,Fleurs Séchées,R'Belle - Avignon,Indica
Repentigny,18,Fleurs Séchées,R'Belle - Bastille,Indica
Repentigny,18,Fleurs Séchées,R'Belle - Marseille,Sativa
Repentigny,18,Fleurs Séchées,R'Belle - Saint-Laurent,Indica
Repentigny,18,Fleurs Séchées,Redecan - Purple Churro,Sativa
Repentigny,18,Fleurs Séchées,Saint-Laurent Cannabis - Holy Kush,Indica
Repentigny,18,Fleurs Séchées,San Raf - Stink Biscuit,Indica
Repentigny,18,Fleurs Séchées,San Rafael '71 - Black Jelly,Sativa
Repentigny,18,Fleurs Séchées,San Rafael '71 - Pink Kush,Indica
Repentigny,18,Fleurs Séchées,San Rafael '71 - Strawberry Sensi,Sativa
Repentigny,18,Fleurs Séchées,San Rafael '71 - Tangerine Dream,Sativa
Repentigny,18,Fleurs Séchées,Seaweed - Red Velvet Ice Cream,Hybride
Repentigny,18,Fleurs Séchées,Sheeesh - Pure Michigan,Indica
Repentigny,18,Fleurs Séchées,Simply Bare - BC Bubba Pink Biologique,Indica
Repentigny,18,Fleurs Séchées,Simply Bare - BC Fire OG Biologique,Indica
Repentigny,18,Fleurs Séchées,Simply Bare - BC Frosted Fruit Cake Bio,Indica
Repentigny,18,Fleurs Séchées,Simply Bare - BC Fruit Loopz Biologique,Sativa
Repentigny,18,Fleurs Séchées,Solei - Libérer,Sativa
Repentigny,18,Fleurs Séchées,Sonique - Cotton Candy,Hybride
Repentigny,18,Fleurs Séchées,Space Cannabis - Slurricane Mint,Hybride
Repentigny,18,Fleurs Séchées,Spinach - Spinach GMO Cookies,Indica
Repentigny,18,Fleurs Séchées,Spinach - Spinach Lemon Skunk,Sativa
Repentigny,18,Fleurs Séchées,Sumo - Mac Deluxe,Indica
Repentigny,18,Fleurs Séchées,Sumo - Papaya Bomb,Indica
Repentigny,18,Fleurs Séchées,Sumo - Tropical Splash,Indica
Repentigny,18,Fleurs Séchées,Sweetgrass Cannabis - Mint Chocolate Chip Biologique,Hybride
Repentigny,18,Fleurs Séchées,T'es Dans L'Champ - Aweille Réveille,Sativa
Repentigny,18,Fleurs Séchées,T'es Dans L'Champ - Dans le Divan,Indica
Repentigny,18,Fleurs Séchées,T'es Dans L'Champ - Grasse Matinée,Hybride
Repentigny,18,Fleurs Séchées,T'es Dans L'Champ - Ça Varie CBD,Hybride
Repentigny,18,Fleurs Séchées,Tam Tams - Blood Orange,Sativa
Repentigny,18,Fleurs Séchées,Tam Tams - Honeysuckle Kush,Indica
Repentigny,18,Fleurs Séchées,Tam Tams - Symphonie,Hybride
Repentigny,18,Fleurs Séchées,TerreBud - Iced Kush,Indica
Repentigny,18,Fleurs Séchées,TerreBud - Super Top Gun,Hybride
Repentigny,18,Fleurs Séchées,Terroir - Hybride 101,Hybride
Repentigny,18,Fleurs Séchées,Terroir - Painted Lady,Sativa
